"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert <hostCert#1>","github.com/20.205.243.166","443","INFO","-----BEGIN CERTIFICATE-----\nMIIHMDCCBhigAwIBAgIRAIvIScAdceZiFsZcmUJkeaUwDQYJKoZIhvcNAQELBQAwgY8xCzAJBgNVBAYTAkdCMRswGQYDVQQIExJHcmVhdGVyIE1hbmNoZXN0ZXIxEDAOBgNVBAcTB1NhbGZvcmQxGDAWBgNVBAoTD1NlY3RpZ28gTGltaXRlZDE3MDUGA1UEAxMuU2VjdGlnbyBSU0EgRG9tYWluIFZhbGlkYXRpb24gU2VjdXJlIFNlcnZlciBDQTAeFw0yNDA0MDkwMDAwMDBaFw0yNTA0MDkyMzU5NTlaMBUxEzARBgNVBAMTCmdpdGh1Yi5jb20wggIiMA0GCSqGSIb3DQEBAQUAA4ICDwAwggIKAoICAQDLZqK4PidBaAxzCpgDffO/XxYt4YaR3MwxDhIiB1fM/RiGZqTgm3aK7XyZOJfRleiN4/FZPzbjDYLg0SiTMHg1ga2/PA8qcSvSoZBALW6LW+eOfxapxeZNeMFWXC0g22zdiw1r189UoJf4Mz7q/bofgI4LDaI4jWjqw1FNWbEObiSgJg+4aXeqOKHPOHvFJx+AUpvjyrsnSrzYW4Fpwn1NkreQaatnWCU5RJNAlLVvwRx7oYNLEaHAuH97G+cdt2WuNLqNSpkA67yv5uo7u4/hMEn/7ldSb1/H7bDj1IT7kEJg+SaYE5fU2ebXF0hgPBKDPtRqtbg8Ay4agv5hUbW/gXScY9xnZegvsFQhwQ1z6yjgb4hqKbGUQNycmmMvv9pi8s4q6nCCQmKqFyGTP8KQ6xJRsB6y1qVpf4msnpvDH/E7qWRvo51K9aV50pRmBoEhwYVKwKPxg6WRmUQ3+IP8gGuxybOU9ibK0XND7HGifmGEqBu+kkFjqVsqmnudsKLg1wVae4Yp6NAaf+QjmXnV60JotpFv53whpXsdWK4J2d1pEZynEEdAi08dR1lZAh7aBAFwU4M4Ez9N1y0EO92OLZMGs/yH+w42WS0A0nUQ5sqy8e9W46kxgpP6WV9Qw8ijqV7P0N2YQhaY2gq9WLcl8w1quxunkmJ5Yank2zgy7wIDAQABo4IC/jCCAvowHwYDVR0jBBgwFoAUjYxexFStiuF36Zv5mwXhuAGNYeEwHQYDVR0OBBYEFJTW/C2RPQLEgSJM9i0HVoyMdD92MA4GA1UdDwEB/wQEAwIFoDAMBgNVHRMBAf8EAjAAMB0GA1UdJQQWMBQGCCsGAQUFBwMBBggrBgEFBQcDAjBJBgNVHSAEQjBAMDQGCysGAQQBsjEBAgIHMCUwIwYIKwYBBQUHAgEWF2h0dHBzOi8vc2VjdGlnby5jb20vQ1BTMAgGBmeBDAECATCBhAYIKwYBBQUHAQEEeDB2ME8GCCsGAQUFBzAChkNodHRwOi8vY3J0LnNlY3RpZ28uY29tL1NlY3RpZ29SU0FEb21haW5WYWxpZGF0aW9uU2VjdXJlU2VydmVyQ0EuY3J0MCMGCCsGAQUFBzABhhdodHRwOi8vb2NzcC5zZWN0aWdvLmNvbTCCAYAGCisGAQQB1nkCBAIEggFwBIIBbAFqAHcAzxFW7tUufK/zh1vZaS6b6RpxZ0qwF+ysAdJbd87MOwgAAAGOwvnlyQAABAMASDBGAiEA2Mpx27XLKGxgSoS5u3YjPvPxxhXQBH6Sm65vNUw9zLUCIQDDrlFxWZn01udbiR4pbD1Fvg+Igm7q5yBtdpxuBQUuswB3AKLjCuRF772tm3447Udnd1PXgluElNcrXhssxLlQpEfnAAABjsL55V0AAAQDAEgwRgIhAPYFCMrGh/9RCyI72zzjvSdbfmJnxxJEyFcrXB+Jsp1tAiEA8TcSVHkQB73Q/SRQlmN/ilDzfoCkXsXnF4Aw3n04ls0AdgBOdaMnXJoQwzhbbNTfP1LrHfDgjhuNacCx+mSxYpo53wAAAY7C+eU6AAAEAwBHMEUCIGt+gBjk8en7gQlcGSFc4eZ9EHifoMyCPkWmplrix2NnAiEAtpe49hXJrcUeZKlTxpWxN03KH1J8aUG49Nsg4U0mZ/kwJQYDVR0RBB4wHIIKZ2l0aHViLmNvbYIOd3d3LmdpdGh1Yi5jb20wDQYJKoZIhvcNAQELBQADggEBAA2369jd80BsuOUSpCLyBddqpS6EcEbq19t/qqrNznY4aQxtyMVcTXK6WRj2Seou6c9h+D0zo4GktH8KLa7W8SX6fh5PF7fYp1+sgdeDawVlxEBLNkfU1iVUDfbU0bViAaIiZfiYvNx7nscSPudtvw0ZFfU+kaIRmK9zI/nZRDqdp55AQLFk+rcU0rVes41on6r63JGPjTOXNC2N2FXhBGub0a8Zc63ingmFP6HDOPHKwabxJ2lS4GVLqs7P3gj3Va0Mg/fFR7P1ro0Kqv63tNp1wSsEPlu8G862NdofBxPbB6t2AwLcDeVTpO3Qn1svKdehId9x0cPYD9BPKYHKxcw=\n-----END CERTIFICATE-----","",""
"cert_commonName <hostCert#1>","github.com/20.205.243.166","443","OK","github.com","",""
"cert_commonName_wo_SNI <hostCert#1>","github.com/20.205.243.166","443","INFO","github.com","",""
"cert_subjectAltName <hostCert#1>","github.com/20.205.243.166","443","INFO","github.com www.github.com","",""
"cert_trust <hostCert#1>","github.com/20.205.243.166","443","OK","Ok via SAN and CN (same w/o SNI)","",""
"cert_chain_of_trust <hostCert#1>","github.com/20.205.243.166","443","OK","passed.","",""
"cert_certificatePolicies_EV <hostCert#1>","github.com/20.205.243.166","443","INFO","no","",""
"cert_expirationStatus <hostCert#1>","github.com/20.205.243.166","443","MEDIUM","expires < 60 days (50)","",""
"cert_notBefore <hostCert#1>","github.com/20.205.243.166","443","INFO","2024-04-09 00:00","",""
"cert_notAfter <hostCert#1>","github.com/20.205.243.166","443","MEDIUM","2025-04-09 23:59","",""
"cert_extlifeSpan <hostCert#1>","github.com/20.205.243.166","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS <hostCert#1>","github.com/20.205.243.166","443","INFO","not present","",""
"cert_crlDistributionPoints <hostCert#1>","github.com/20.205.243.166","443","INFO","--","",""
"cert_ocspURL <hostCert#1>","github.com/20.205.243.166","443","INFO","http://ocsp.sectigo.com","",""
"OCSP_stapling <hostCert#1>","github.com/20.205.243.166","443","LOW","not offered","",""
"cert_mustStapleExtension <hostCert#1>","github.com/20.205.243.166","443","INFO","--","",""
"DNS_CAArecord <hostCert#1>","github.com/20.205.243.166","443","LOW","--","",""
"certificate_transparency <hostCert#1>","github.com/20.205.243.166","443","OK","yes (certificate extension)","",""
"certs_countServer <hostCert#1>","github.com/20.205.243.166","443","INFO","3","",""
"certs_list_ordering_problem <hostCert#1>","github.com/20.205.243.166","443","INFO","no","",""
"cert_caIssuers <hostCert#1>","github.com/20.205.243.166","443","INFO","Sectigo RSA Domain Validation Secure Server CA (Sectigo Limited from GB)","",""
"intermediate_cert <#1> <hostCert#1>","github.com/20.205.243.166","443","INFO","-----BEGIN CERTIFICATE-----\nMIIGEzCCA/ugAwIBAgIQfVtRJrR2uhHbdBYLvFMNpzANBgkqhkiG9w0BAQwFADCBiDELMAkGA1UEBhMCVVMxEzARBgNVBAgTCk5ldyBKZXJzZXkxFDASBgNVBAcTC0plcnNleSBDaXR5MR4wHAYDVQQKExVUaGUgVVNFUlRSVVNUIE5ldHdvcmsxLjAsBgNVBAMTJVVTRVJUcnVzdCBSU0EgQ2VydGlmaWNhdGlvbiBBdXRob3JpdHkwHhcNMTgxMTAyMDAwMDAwWhcNMzAxMjMxMjM1OTU5WjCBjzELMAkGA1UEBhMCR0IxGzAZBgNVBAgTEkdyZWF0ZXIgTWFuY2hlc3RlcjEQMA4GA1UEBxMHU2FsZm9yZDEYMBYGA1UEChMPU2VjdGlnbyBMaW1pdGVkMTcwNQYDVQQDEy5TZWN0aWdvIFJTQSBEb21haW4gVmFsaWRhdGlvbiBTZWN1cmUgU2VydmVyIENBMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEA1nMz1tc8INAA0hdFuNY+B6I/x0HuMjDJsGz99J/LEpgPLT+NTQEMgg8Xf2Iu6bhIefsWg06t1zIlk7cHv7lQP6lMw0Aq6Tn/2YHKHxYyQdqAJrkjeocgHuP/IJo8lURvh3UGkEC0MpMWCRAIIz7S3YcPb11RFGoKacVPAXJpz9OTTG0EoKMbgn6xmrntxZ7FN3ifmgg0+1YuWMQJDgZkW7w33PGfKGioVrCSo1yfu4iYCBskHaswha6vsC6eep3BwEIc4gLw6uBK0u+QDrTBQBbwb4VCSmT3pDCg/r8uoydajotYuK3DGReEY+1vVv2Dy2A0xHS+5p3b4eTlygxfFQIDAQABo4IBbjCCAWowHwYDVR0jBBgwFoAUU3m/WqorSs9UgOHYm8Cd8rIDZsswHQYDVR0OBBYEFI2MXsRUrYrhd+mb+ZsF4bgBjWHhMA4GA1UdDwEB/wQEAwIBhjASBgNVHRMBAf8ECDAGAQH/AgEAMB0GA1UdJQQWMBQGCCsGAQUFBwMBBggrBgEFBQcDAjAbBgNVHSAEFDASMAYGBFUdIAAwCAYGZ4EMAQIBMFAGA1UdHwRJMEcwRaBDoEGGP2h0dHA6Ly9jcmwudXNlcnRydXN0LmNvbS9VU0VSVHJ1c3RSU0FDZXJ0aWZpY2F0aW9uQXV0aG9yaXR5LmNybDB2BggrBgEFBQcBAQRqMGgwPwYIKwYBBQUHMAKGM2h0dHA6Ly9jcnQudXNlcnRydXN0LmNvbS9VU0VSVHJ1c3RSU0FBZGRUcnVzdENBLmNydDAlBggrBgEFBQcwAYYZaHR0cDovL29jc3AudXNlcnRydXN0LmNvbTANBgkqhkiG9w0BAQwFAAOCAgEAMr9hvQ5Iw0/HukdN+Jx4GQHcEx2Ab/zDcLRSmjEzmldS+zGea6TvVKqJjUAXaPgREHzSyrHxVYbH7rM2kYb2OVG/Rr8PoLq0935JxCo2F57kaDl6r5ROVm+yezu/Coa9zcV3HAO4OLGiH19+24rcRki2aArPsrW04jTkZ6k4Zgle0rj8nSg6F0AnwnJOKf0hPHzPE/uWLMUxRP0T7dWbqWlod3zu4f+k+TY4CFM5ooQ0nBnzvg6s1SQ36yOoeNDT5++SR2RiOSLvxvcRviKFxmZEJCaOEDKNyJOuB56DPi/Z+fVGjmO+wea03KbNIaiGCpXZLoUmGv38sbZXQm2V0TP2ORQGgkE49Y9Y3IBbpNV9lXj9p5v//cWoaasm56ekBYdbqbe4oyALl6lFhd2zi+WJN44pDfwGF/Y4QA5C5BIG+3vzxhFoYt/jmPQT2BVPi7Fp2RBgvGQq6jG35LWjOhSbJuMLe/0CjraZwTiXWTb2qHSihrZe68Zk6s+go/lunrotEbaGmAhYLcmsJWTyXnW0OMGuf1pGg+pRyrbxmRE1a6Vqe8YAsOf4vmSyrcjC8azjUeqkk+B5yOGBQMkKW+ESPMFgKuOXwIlCypTPRpgSabuY0MLTDXJLR27lk8QyKGOHQ+SwMj4K00u/I5sUKUErmgQfky3xxzlIPK1aEn8=\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1> <hostCert#1>","github.com/20.205.243.166","443","INFO","7FA4FF68EC04A99D7528D5085F94907F4D1DD1C5381BACDC832ED5C960214676","",""
"intermediate_cert_notBefore <#1> <hostCert#1>","github.com/20.205.243.166","443","INFO","2018-11-02 00:00","",""
"intermediate_cert_notAfter <#1> <hostCert#1>","github.com/20.205.243.166","443","OK","2030-12-31 23:59","",""
"intermediate_cert_expiration <#1> <hostCert#1>","github.com/20.205.243.166","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1> <hostCert#1>","github.com/20.205.243.166","443","INFO","Sectigo RSA Domain Validation Secure Server CA <-- USERTrust RSA Certification Authority","",""
"intermediate_cert <#2> <hostCert#1>","github.com/20.205.243.166","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFgTCCBGmgAwIBAgIQOXJEOvkit1HX02wQ3TE1lTANBgkqhkiG9w0BAQwFADB7MQswCQYDVQQGEwJHQjEbMBkGA1UECAwSR3JlYXRlciBNYW5jaGVzdGVyMRAwDgYDVQQHDAdTYWxmb3JkMRowGAYDVQQKDBFDb21vZG8gQ0EgTGltaXRlZDEhMB8GA1UEAwwYQUFBIENlcnRpZmljYXRlIFNlcnZpY2VzMB4XDTE5MDMxMjAwMDAwMFoXDTI4MTIzMTIzNTk1OVowgYgxCzAJBgNVBAYTAlVTMRMwEQYDVQQIEwpOZXcgSmVyc2V5MRQwEgYDVQQHEwtKZXJzZXkgQ2l0eTEeMBwGA1UEChMVVGhlIFVTRVJUUlVTVCBOZXR3b3JrMS4wLAYDVQQDEyVVU0VSVHJ1c3QgUlNBIENlcnRpZmljYXRpb24gQXV0aG9yaXR5MIICIjANBgkqhkiG9w0BAQEFAAOCAg8AMIICCgKCAgEAgBJlFzYOw9sIs9CsVw127c0n00ytUINh4qogTQktZAnczomfzD2p7PbPwdzx07HWezcoEStH2jnGvDoZtF+mvX2do2NCtnbyqTsrkfjib9DsFiCQCT7i6HTJGLSR1GJk23+jBvGIGGqQIjy8/hPwhxR79uQfjtTkUcYRZ0YIUcuGFFQ/vDP+fmyc/xadGL1RjjWmp2bIcmfbIWax1Jt4A8BQOujM8Ny8nkz+rwWWNR9XWrf/zvk9tyy29lTdyOcSOk2uTIq3XJq0tyA9yn8iNK5+O2hmAUTnAU5GU5szYPeUvlM3kHND8zLDU+/bqv50TmnHa4xgk97Exwzf4TKuzJM7UXiVZ4vuPVb+DNBpDxsP8yUmazNt925H+nND5X4OpWaxKXwyhGNVicQNwZNUMBkTrNN9N6frXTpsNVzbQdcS2qlJC9/YgIoJk2KOtWbPJYjNhLixP6Q5D9kCnusSTJV882sFqV4Wg8y4Z+LoE53MW4LTTLPtW//e5XOsIzstAL81VXQJSdhJWBp/kjbmUZIO8yZ9HE0XvMnsQybQv0FfQKlERPSZ51eHnlAfV1SoPv10Yy+xUGUJ5lhCLkMaTLTwJUdZ+gQek9QmRkpQgbLevni3/GcV4clXhB4PY9bpYrrWX1Uu6lzGKAgEJTm4Diup8kyXHAc/DVL17e8vgg8CAwEAAaOB8jCB7zAfBgNVHSMEGDAWgBSgEQojPpbxB+zirynvgqV/0DCktDAdBgNVHQ4EFgQUU3m/WqorSs9UgOHYm8Cd8rIDZsswDgYDVR0PAQH/BAQDAgGGMA8GA1UdEwEB/wQFMAMBAf8wEQYDVR0gBAowCDAGBgRVHSAAMEMGA1UdHwQ8MDowOKA2oDSGMmh0dHA6Ly9jcmwuY29tb2RvY2EuY29tL0FBQUNlcnRpZmljYXRlU2VydmljZXMuY3JsMDQGCCsGAQUFBwEBBCgwJjAkBggrBgEFBQcwAYYYaHR0cDovL29jc3AuY29tb2RvY2EuY29tMA0GCSqGSIb3DQEBDAUAA4IBAQAYh1HcdCE9nIrgJ7cz0C7M7PDmy14R3iJvm3WOnnL+5Nb+qh+cli3vA0p+rvSNb3I8QzvAP+u431yqqcau8vzY7qN7Q/aGNnwU4M309z/+3ri0ivCRlv79Q2R+/czSAaF9ffgZGclCKxO/WIu6pKJmBHaIkU4MiRTOok3JMrO66BQavHHxW/BBC5gACiIDEOUMsfnNkjcZ7Tvx5Dq2+UUTJnWvu6rvP3t3O9LEApE9GQDTF1w52z97GA1FzZOFli9d31kWTz9RvdVFGD/tSo7oBmF0Ixa1DVBzJ0RHfxBdiSprhTEUxOipakyAvGp4z7h/jnZymQyd/teRCBaho1+V\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#2> <hostCert#1>","github.com/20.205.243.166","443","INFO","68B9C761219A5B1F0131784474665DB61BBDB109E00F05CA9F74244EE5F5F52B","",""
"intermediate_cert_notBefore <#2> <hostCert#1>","github.com/20.205.243.166","443","INFO","2019-03-12 00:00","",""
"intermediate_cert_notAfter <#2> <hostCert#1>","github.com/20.205.243.166","443","OK","2028-12-31 23:59","",""
"intermediate_cert_expiration <#2> <hostCert#1>","github.com/20.205.243.166","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#2> <hostCert#1>","github.com/20.205.243.166","443","INFO","USERTrust RSA Certification Authority <-- AAA Certificate Services","",""
"intermediate_cert_badOCSP <hostCert#1>","github.com/20.205.243.166","443","OK","intermediate certificate(s) is/are ok","",""
"cert_signatureAlgorithm <hostCert#2>","github.com/20.205.243.166","443","OK","ECDSA with SHA256","",""
"cert_keySize <hostCert#2>","github.com/20.205.243.166","443","OK","EC 256 bits (curve P-256)","",""
"cert_keyUsage <hostCert#2>","github.com/20.205.243.166","443","INFO","Digital Signature","",""
"cert_extKeyUsage <hostCert#2>","github.com/20.205.243.166","443","INFO","TLS Web Server Authentication, TLS Web Client Authentication","",""
"cert_serialNumber <hostCert#2>","github.com/20.205.243.166","443","INFO","AB6686B5627BE80596821330128649F5","",""
"cert_serialNumberLen <hostCert#2>","github.com/20.205.243.166","443","INFO","16","",""
"cert_fingerprintSHA1 <hostCert#2>","github.com/20.205.243.166","443","INFO","E43371DDD6914A75B61F9E4F746D9BF0DD26FC3A","",""
"cert_fingerprintSHA256 <hostCert#2>","github.com/20.205.243.166","443","INFO","B8BB81876833873942045A8DF8F06219E00602EBCB4384C7ABC24F18379C87F5","",""
